session ID,item ID
436,105608
436,85007
436,26094
436,93724
436,13846
436,106747
436,144921
436,33505
436,168455
436,19952
437,108845
437,44679
437,59452
437,168752
437,55142
437,167760
438,149211
438,173698
438,108845
439,162421
439,145083
439,161517
439,63395
440,89457
440,44490
440,17135
440,178527
440,118535
440,178355
440,99387
440,24692
440,18536
441,124007
441,103010
441,148081
441,62730
441,13280
441,159674
441,51719
441,44239
441,174408
442,45354
442,178444
442,178445
442,74116
442,870
442,97408
443,81615
443,135377
443,5792
443,88264
444,178691
444,167109
444,120943
444,178693
445,29331
445,125267
446,34075
446,112615
446,53071
446,90109
446,89179
447,36194
447,178500
447,178501
447,52913
447,178502
447,60754
447,35457
447,31859
447,27946
447,149153
447,50574
448,108845
448,172159
448,17135
448,89169
449,19452
449,11000
449,168650
449,38514
449,123701
449,124875
449,74986
450,178561
450,556
450,106038
450,121821
450,164010
451,149040
451,27987
451,129881
451,60471
451,125695
451,111530
452,99650
452,151947
452,20770
452,35457
453,112810
453,9018
453,103682
453,78078
453,134866
453,31319
453,20770
453,89179
453,157572
454,178563
454,178375
454,171677
454,165676
454,35457
454,166301
454,105663
455,106125
455,28430
455,77841
455,66458
455,68486
455,34702
455,120435
455,64987
455,40099
456,156760
456,72956
456,168338
456,140335
456,69135
456,133416
456,117643
456,56206
456,168752
457,137317
457,14991
457,58496
457,88264
457,147593
457,82611
457,15878
457,5152
458,104518
458,92544
458,173645
458,9018
458,107207
458,178598
458,178599
458,66271
458,4752
459,70601
459,108500
459,69486
459,90285
459,25820
459,164569
459,95788
459,164499
459,15177
459,163006
459,35457
460,145499
460,110848
460,122844
460,82702
460,20185
460,111614
460,158027
460,70885
461,171187
461,85298
461,135148
461,167760
461,110848
461,57094
462,119147
462,6451
462,64753
462,135148
462,27050
462,131417
463,639
463,129587
463,126992
463,63439
463,78033
463,116677
463,97408
463,112710
463,108845
463,20706
463,10515
463,100314
464,49965
464,159507
465,4168
465,168152
465,28469
465,142265
465,62394
465,92351
465,113802
465,126007
465,97408
466,19452
466,25678
466,178352
466,19952
466,64073
467,136531
467,178489
467,35569
467,154559
467,178490
467,74928
467,178491
467,61192
468,75502
468,43750
468,102100
469,169286
469,54556
469,178590
469,79982
470,135335
470,172433
470,120109
471,68576
471,87324
471,27431
471,2876
471,125220
471,155626
472,34804
472,83589
472,151885
472,171362
472,35457
472,31859
472,151787
473,110546
473,12350
473,89343
473,178667
473,178668
473,34981
473,59285
473,125970
473,169905
474,119137
474,3564
474,141279
475,168395
475,30463
475,164089
475,98455
476,156637
476,79669
476,22297
476,13269
476,168883
476,22958
476,29775
477,44124
477,34702
477,178482
477,12181
477,61899
477,132156
478,18353
478,14805
478,160253
478,146369
478,45666
478,132879
478,114399
478,89616
479,160541
479,146246
479,178608
479,4752
479,42058
479,98306
479,2635
479,163006
479,156442
479,35457
479,104289
479,142978
480,60433
480,142898
480,142643
480,63215
480,36793
480,50928
480,136510
480,139947
480,93240
480,5318
481,76883
481,57600
481,162192
481,53777
481,142643
481,59104
481,150431
482,147457
482,43998
482,138776
482,165901
482,3564
482,112202
482,156442
482,125758
483,159842
483,35065
483,50041
483,79264
483,64302
483,133970
483,139947
483,1763
483,44239
484,131157
484,31058
484,69056
484,169905
484,19165
484,142402
485,92443
485,21728
485,146574
485,168193
485,74627
486,36266
486,167529
486,78064
486,139947
486,68259
486,26105
487,93724
487,66181
487,639
487,41453
487,90796
487,150431
488,92114
488,153108
488,101132
488,77854
488,54348
489,121858
489,8192
489,60212
489,130630
489,117466
489,95604
489,27241
489,75447
489,65452
490,32441
490,91977
490,44622
491,154804
491,40056
491,88714
491,40099
491,98074
491,131558
492,97558
492,160005
492,107559
492,55045
492,40585
493,152897
493,64073
493,149488
493,36770
493,44520
493,97613
493,64154
494,61629
494,89814
494,92009
494,116679
495,54350
495,33937
496,46353
496,93719
496,108661
496,108762
496,108845
497,124593
497,121396
497,48259
497,77026
497,22259
497,38422
497,178554
497,115080
497,62308
498,57600
498,84020
499,147182
499,54584
499,96510
499,177779
500,151787
500,176663
500,18422
500,47968
500,129011
500,20019
500,55032
500,165661
500,128719
500,145564
501,176579
501,169476
501,4880
501,167688
501,15450
501,32964
502,141170
502,93343
503,43248
503,13613
503,78737
503,162822
503,65648
503,178505
503,137808
503,17135
503,93719
503,139159
504,81110
504,12980
504,63439
504,13589
504,9018
504,22605
504,154085
504,111145
504,24255
504,65162
504,40737
505,122178
505,73956
505,155052
505,108845
505,89179
505,130788
505,141755
505,11759
505,15396
505,128258
506,70606
506,156182
506,139159
506,115538
506,154679
506,117226
507,24870
507,148722
507,119595
507,92473
507,102651
507,125758
507,10013
507,44239
508,176041
508,111508
508,100033
508,38434
508,68576
508,51054
508,108845
508,6652
508,7010
508,63697
508,71979
509,121216
509,142529
509,86115
509,28174
509,98558
509,90814
509,166301
509,28098
510,102717
510,23086
511,1318
511,10436
511,19136
511,46722
511,151947
511,66757
512,155399
512,111001
512,84562
512,38549
512,13280
512,128027
512,27946
512,111956
512,52715
512,63652
512,7798
512,151634
512,4721
512,27337
513,146925
513,33532
513,64489
514,116718
514,79138
514,64154
514,90710
514,40721
514,34121
514,101489
514,177836
515,99271
515,31404
515,65305
515,62106
515,108262
515,158515
515,94575
515,66518
515,5706
515,93834
515,55953
515,115432
516,40921
516,154003
516,53777
516,12894
516,121840
517,150500
517,52371
517,83157
517,26105
517,8500
517,95914
517,73021
517,62164
517,53848
518,113497
518,146809
518,173781
518,97408
518,131534
518,138609
518,26797
518,81410
518,130872
518,66129
518,101545
519,177836
519,155039
519,113698
520,110184
520,101377
520,63290
520,135148
520,152897
520,160589
520,49038
520,83781
520,43685
520,145564
520,127950
520,121462
521,85829
521,110848
521,132137
521,37861
521,19907
521,59272
521,41250
521,61899
522,24251
522,10514
522,119098
522,5465
522,135148
522,37360
522,150127
522,98010
523,46812
523,98455
523,22605
523,163596
523,117640
523,178161
523,26468
523,108845
523,19165
524,40273
524,13280
524,39135
525,94322
525,114995
525,64281
525,112693
525,160722
525,118136
525,40849
525,29169
525,112615
526,92745
526,61406
526,151440
526,14776
526,100609
526,124841
526,87405
526,108845
526,151787
527,173545
527,156945
527,111145
527,24255
528,17448
528,146739
528,5511
528,37622
528,49106
528,124909
529,5318
529,22605
529,140893
529,12894
529,21919
529,45731
529,139947
530,73960
530,58125
530,67535
530,178451
530,164467
531,132111
531,145641
531,119010
531,135148
531,119568
531,102994
531,153505
531,161455
531,52381
531,59272
532,20757
532,82702
532,173351
532,5573
533,111245
533,178640
533,153341
533,52381
533,156540
533,116015
533,146574
533,106546
533,152329
533,33044
533,173688
534,9191
534,77233
534,139947
534,115020
534,54556
534,15609
534,86643
534,166301
534,105834
534,50771
534,38801
535,176576
535,124175
535,22605
535,13280
535,175267
535,158104
535,90796
535,78193
536,60086
536,69111
536,121728
536,158027
536,40099
536,93240
536,82148
537,68943
537,97047
537,155800
537,157659
537,41831
537,106738
537,89619
537,60091
537,89814
537,149679
537,20706
537,108845
538,161473
538,498
538,159842
538,108845
538,22605
538,141170
538,30553
538,129901
538,65531
539,82148
539,14438
539,136381
540,164854
540,176026
540,143290
540,66268
540,153664
540,8646
540,103879
540,4940
540,141299
540,44239
540,40699
540,173688
540,104048
540,156442
540,20770
541,20706
541,23627
541,60754
541,149924
542,98242
542,19952
542,133950
542,178468
542,13571
542,12898
542,15177
543,28958
543,24682
543,53777
543,117868
543,121119
543,47087
543,143066
543,142120
543,36789
544,17104
544,127423
544,75843
544,31926
544,101165
544,47580
544,156442
544,99836
544,44194
545,75873
545,18975
545,150431
546,139947
546,170038
546,50632
546,5152
546,76695
547,62390
547,168778
547,116410
547,41453
547,90909
547,81754
547,96254
547,94895
547,53604
548,105660
548,86191
548,178669
548,133566
548,54628
548,160851
548,45361
549,75994
549,178465
549,75015
549,69101
549,166559
549,61453
549,151634
549,51834
550,40837
550,60215
550,76883
550,38434
550,101545
550,88764
550,117886
550,78041
551,162168
551,38434
551,31095
551,50336
551,168388
551,41129
551,2876
551,127481
552,147221
552,38521
552,78952
552,20770
552,35457
552,78153
553,46903
553,25424
553,23797
553,148284
553,41109
553,12521
553,141429
553,63874
553,133136
553,106061
554,23917
554,176504
554,57094
554,100699
554,88979
554,81754
554,167270
554,117552
555,12322
555,18491
555,178471
555,102155
555,84485
555,10013
556,5173
556,142643
556,71701
556,7377
556,133042
556,122337
556,125220
556,148311
556,87751
557,59770
557,126572
557,54022
557,92544
557,121146
557,123742
558,101591
558,140144
558,15177
558,79082
558,96816
558,137536
558,16360
559,164615
559,177492
559,24351
560,164219
560,42138
560,17722
560,123473
560,43618
560,145113
560,12786
561,17595
561,177998
561,87808
561,149926
562,154593
562,134909
562,49
562,75946
562,167349
562,157404
563,112742
563,55365
563,128594
563,115099
563,44679
564,105471
564,178688
564,56206
564,639
564,124909
565,86731
565,89859
565,127177
566,146336
566,107201
566,99167
566,75135
566,91779
566,39917
566,9452
566,173698
567,19010
567,178568
567,141144
567,32441
567,15177
568,63812
568,24565
568,140084
568,75439
569,44520
569,69622
569,142643
569,57344
569,10013
570,63697
570,78630
570,149226
570,2806
570,18279
570,167266
570,161201
570,89616
570,71979
571,178525
571,1488
571,178526
571,153562
571,8800
571,79866
571,15495
572,10636
572,147166
572,49997
572,42341
572,122649
572,5091
572,174603
572,160448
572,159051
573,178649
573,42582
573,123473
573,85772
573,39020
573,90796
574,29731
574,40014
574,44239
575,1763
575,152050
575,173697
575,61932
575,12894
575,76695
575,43484
576,28853
576,35202
576,108812
577,69355
577,154558
577,73203
577,57210
577,9018
578,178653
578,137602
578,11334
578,15177
579,14042
579,87004
579,83243
580,115599
580,164010
580,145564
580,108552
580,137077
581,69227
581,154772
581,8163
581,47865
581,129552
581,8055
581,130788
582,90270
582,5828
582,148081
582,69622
582,9185
582,45588
583,89859
583,134084
583,143944
583,66021
583,94759
583,164111
583,111519
584,9585
584,67951
584,45896
584,29062
584,31859
584,100989
584,10044
584,158027
584,44239
584,28733
585,32193
585,45952
585,55852
586,133288
586,50991
586,40099
587,152641
587,59461
587,127090
587,12635
588,40269
588,142495
588,144345
588,10866
588,171433
588,178620
588,89407
588,39934
589,162056
589,32565
589,130760
589,35970
590,7692
590,72736
590,78630
590,167349
590,82482
590,68578
590,146424
590,65648
590,105189
590,122337
591,86310
591,76883
591,146105
591,99074
591,38801
592,109959
592,53720
592,36356
592,49178
593,142495
593,38852
593,8548
593,128456
593,105608
593,90796
594,163124
594,35755
594,17135
594,123473
594,53071
594,35065
594,128719
595,75873
595,4752
595,69596
595,15818
596,79972
596,47727
596,132967
597,78737
597,16875
597,113919
597,5318
597,32964
597,138782
597,128398
597,144388
597,30784
597,154861
597,24255
597,97408
597,35457
598,141474
598,118809
598,123484
598,59407
598,60754
598,58781
599,170289
599,102426
599,13394
599,146925
600,88277
600,91979
600,13206
600,101976
600,34733
600,8905
600,78630
600,61628
600,158823
600,89616
601,16875
601,84323
601,121146
601,50574
601,75917
601,175046
602,152938
602,132062
602,99565
602,36953
602,148284
602,15359
602,95347
602,110258
602,13571
603,12951
603,32842
603,139911
603,36356
603,89179
603,25846
603,44622
604,108489
604,86468
604,125612
604,291
604,63407
604,83458
604,92773
604,33721
604,22605
604,126
605,18353
605,9986
605,101643
605,53497
605,178531
605,146262
605,125220
605,178532
605,50033
605,97930
606,115939
606,67649
606,154564
606,160516
606,133042
607,66512
607,10543
608,61588
608,19240
608,49997
608,85284
608,27488
608,140335
608,153705
608,150431
608,105834
608,166301
609,102955
609,121917
609,85877
609,91144
609,122140
609,48551
609,3039
609,98163
610,28796
610,88122
610,158787
610,166559
610,73021
610,106323
611,135466
611,12702
611,159125
611,156826
611,170
611,156054
611,149263
611,113919
611,102924
611,28813
612,111579
612,85286
612,77233
612,31926
612,81110
612,3186
612,4880
612,25226
612,151947
612,10212
612,24255
613,150431
613,110615
613,78033
613,144411
613,40513
613,58404
613,90796
613,113898
614,5220
614,106764
614,6924
614,62262
614,88339
614,8077
614,71208
614,2513
614,95128
614,29642
614,44239
614,30784
615,73700
615,78078
615,12365
615,91396
615,38799
616,117927
616,63976
616,8500
616,81017
616,103973
616,93831
616,30202
616,639
616,118509
616,40294
617,92625
617,44564
617,77067
617,82167
617,173688
617,144354
617,3520
618,163006
618,74847
619,6548
619,96816
619,19197
619,126335
619,151985
619,139947
619,178375
619,113919
620,92964
620,162724
620,10106
620,33453
620,27946
620,125758
620,28733
621,72204
621,79440
621,12365
621,90814
621,25424
622,38377
622,62964
622,98966
622,178592
622,171736
622,109020
622,108762
622,121119
622,98635
622,53604
622,89616
622,108845
623,106178
623,148230
623,178487
623,51299
623,162794
623,68322
623,159459
623,80201
623,78263
624,157042
624,139947
624,76883
624,105663
624,12894
624,3221
624,44785
624,8500
624,15878
624,5152
624,66271
624,110655
624,9018
625,151787
625,109545
625,47775
625,104048
625,36022
625,99391
625,124117
625,9729
625,108311
625,71327
625,150431
626,129725
626,10675
626,104048
626,88764
626,105322
626,35755
626,74221
626,157857
626,53025
626,44239
626,25056
626,114105
626,15177
627,152092
627,27349
627,168234
627,24679
627,42572
627,87807
628,60824
628,94228
628,78064
628,90810
629,12181
629,141473
629,152329
629,115434
630,127151
630,171872
630,27355
630,120227
630,134084
631,50661
631,128258
631,92009
631,106125
631,173698
631,15878
631,40921
631,133612
632,43618
632,176239
633,64111
633,47487
634,175609
634,61075
634,141315
634,31236
634,108845
635,149211
635,103285
635,78446
635,100071
635,76695
635,15878
636,116708
636,17603
636,104551
636,7796
636,76953
636,158027
637,148081
637,88426
637,8643
637,104048
637,89966
638,98707
638,51834
638,107358
638,170986
638,3476
638,5859
639,62730
639,78620
639,39689
639,92625
639,93343
639,173688
639,106449
640,52842
640,112778
640,73229
641,139947
641,65078
641,60102
641,40229
641,141275
641,20770
641,15878
642,178676
642,94903
642,35902
643,29443
643,141916
643,86548
643,73021
643,133714
644,98469
644,38346
644,20016
644,173116
644,156463
644,107638
644,31795
644,104715
644,113280
644,19974
645,31263
645,149488
645,72562
645,2806
645,13776
645,171865
645,173206
645,47173
645,65648
646,83172
646,10866
646,160931
646,145124
646,18975
646,99219
646,90255
646,63745
646,44622
647,71290
647,178466
647,19952
647,70002
647,13968
647,176474
648,126196
648,96078
648,171635
648,40459
648,105834
649,67688
649,40699
649,17135
649,32625
650,124875
650,47046
650,110736
650,25083
651,78263
651,31836
651,22624
651,30693
651,149241
651,80201
651,29642
651,129587
651,146739
651,110646
652,77528
652,125670
652,146261
652,134276
652,112202
653,115314
653,133203
653,57600
653,7010
653,27411
653,10284
653,155210
653,91745
653,119564
654,131124
654,94498
654,103864
654,89992
655,99944
655,118204
655,35087
655,57071
655,8105
655,35902
655,140272
655,10212
655,151947
656,71165
656,78064
656,36842
657,31247
657,163983
657,96606
657,96415
658,42451
658,97134
659,117637
659,137403
659,126721
659,166398
659,18815
659,90796
660,145482
660,171187
660,14174
660,40699
660,68567
660,119766
660,44239
661,25546
661,51035
661,115432
661,86424
661,51719
661,42647
661,128456
661,125758
661,51834
661,140272
661,141184
661,155626
661,38434
662,38434
662,106811
662,91979
662,117552
662,170700
662,98074
662,29754
662,123473
662,27411
662,112202
663,174179
663,9018
663,93724
663,59222
663,39042
663,126523
663,34815
663,40099
664,103864
664,41831
664,22605
665,178454
665,174038
665,70259
665,114929
665,80201
665,28098
666,40699
666,146663
666,62394
666,169762
666,26306
666,118291
666,44622
667,9452
667,12365
667,18021
667,89260
668,13225
668,116550
668,133970
668,148081
668,44239
668,65305
668,15177
669,123473
669,34570
669,178375
669,17135
670,97724
670,163247
670,156532
670,160253
670,150425
671,100515
671,9018
671,53071
671,48401
671,49997
671,40200
671,133172
671,164815
671,8665
672,117494
672,39753
672,144576
672,71341
672,113352
672,115990
673,4892
673,88173
673,38403
673,26962
673,134034
673,24870
674,143157
674,55411
674,157572
674,133105
674,112613
674,128884
674,108845
675,74168
675,169181
675,78064
675,124403
675,88486
675,111145
676,98455
676,92244
676,178577
676,44253
676,1022
676,173688
676,46812
676,78193
677,18589
677,22605
677,119383
677,86456
677,144101
677,85454
677,17838
677,41453
677,72173
677,90457
678,64111
678,162822
678,164061
678,44984
678,21728
679,121801
679,42298
679,152238
679,85406
679,65596
679,159374
679,174790
679,38041
679,19952
679,64987
680,111044
680,140516
680,20757
680,49828
680,44622
681,4940
681,65648
681,152400
681,53777
681,142120
681,73984
681,73978
681,85836
681,108327
681,103529
681,125220
681,44622
681,116223
682,14200
682,60943
682,174924
682,20770
682,134276
682,61192
683,122744
683,134221
683,51999
683,87733
683,105032
683,16859
683,101402
683,7798
683,38135
683,85298
683,55953
683,4721
684,5844
684,6090
684,92009
684,101840
684,159033
684,7991
684,3520
684,61899
684,152017
685,32209
685,99476
685,108845
686,113436
686,156054
686,112144
687,139070
687,694
687,477
687,94895
687,151785
687,44679
688,58952
688,80231
688,65417
688,4035
688,178585
688,63652
689,87495
689,124543
689,56972
689,1469
689,32491
689,155733
690,41876
690,78380
690,152705
690,69176
690,81596
690,72698
690,113898
690,29642
691,92860
691,61194
691,37994
691,45870
691,94875
691,35478
691,81735
691,93390
691,103226
691,125758
691,41109
692,75873
692,88505
692,106829
692,35457
693,52371
693,8105
693,110848
693,104547
693,137371
693,174603
694,76676
694,1275
694,125796
694,100825
694,51834
695,109846
695,136452
695,74983
695,61176
695,78737
696,94700
696,143421
696,117838
696,111516
696,111519
697,135148
697,152329
698,137520
698,39464
698,44622
698,71539
698,145124
698,2806
698,120588
698,108311
698,76883
698,89616
698,84657
699,124917
699,93383
699,145532
699,49723
699,12894
700,42487
700,114561
700,87046
700,99584
700,8665
700,175415
700,121966
700,178545
700,80254
700,77613
700,165879
700,3520
701,178450
701,37596
701,158607
701,98074
701,89616
701,52371
701,127481
702,50336
702,59766
702,33073
702,173206
703,39753
703,153578
703,40445
703,59990
703,159051
704,80427
704,76534
704,103707
704,178534
704,87032
704,174034
704,173559
704,3476
704,90893
705,77462
705,96859
705,162440
705,98455
705,171036
705,161500
705,83872
706,44273
706,76469
706,50192
706,35457
706,65305
706,93719
707,28296
707,156483
707,113439
707,126161
707,165211
707,151506
707,45604
707,12322
707,151262
707,19165
708,112693
708,102651
708,93724
708,154220
708,116890
708,156826
708,166101
708,27946
708,90796
708,104289
708,111519
708,52381
709,8071
709,42933
710,22605
710,65835
710,3564
710,112202
711,29840
711,170295
711,122649
711,40737
712,9185
712,108845
712,32652
712,152490
712,158027
712,81735
713,141170
713,134909
713,92635
713,93229
713,13009
713,91979
713,15964
713,178548
713,136079
714,95835
714,93236
714,84963
714,99222
714,7582
714,67639
714,39445
714,57939
714,144531
714,20770
714,131417
715,119042
715,53046
715,104625
715,62743
715,10237
715,70840
715,98570
716,41127
716,28263
716,76118
716,32652
716,121462
716,173552
717,73271
717,178622
717,173644
717,51720
717,107199
717,10737
717,23751
717,60315
718,178459
718,178460
718,178461
718,178462
718,161103
718,28098
718,38434
718,79902
718,161029
718,101545
718,71498
718,98558
719,53604
719,147073
719,7377
719,167349
719,177399
719,26306
719,133042
719,47752
720,888
720,173587
720,117020
720,142066
720,34570
720,131558
720,111145
720,24255
721,127481
721,161455
721,25922
721,22605
721,99565
721,98074
721,51054
721,90796
722,73787
722,123473
722,78620
722,72500
722,3075
722,84973
722,26705
722,61192
723,109272
723,119844
723,109437
724,34815
724,171263
724,123666
724,139070
724,178625
724,118543
724,125965
724,35755
724,44679
724,90796
725,79455
725,62730
725,63531
725,38801
726,143094
726,138927
726,122652
726,28098
727,22525
727,16664
727,122473
727,168971
727,61418
727,5022
728,164111
728,61392
728,155954
729,29642
729,20256
729,46409
729,134612
729,76563
729,125620
729,56154
729,53005
729,142120
730,15030
730,62164
730,75536
730,101448
730,10737
730,79669
730,57957
730,30029
730,151947
730,20770
731,34635
731,113698
731,84431
731,1363
731,140519
732,74933
732,5263
732,9452
732,164381
732,28007
732,99927
733,21099
733,9574
733,89992
733,87751
733,62254
733,158823
733,130758
733,101643
734,102100
734,124861
734,71481
734,28031
734,178533
734,152938
734,149153
734,161652
734,99565
734,38799
735,165223
735,35755
735,139607
735,87733
735,68943
736,178696
736,154039
736,55644
736,84874
736,78193
736,151787
736,105834
737,35563
737,165445
737,75032
737,97930
737,53213
737,21706
738,112693
738,14893
738,123391
738,149184
739,26105
739,109880
739,156826
739,91826
740,10011
740,58449
740,101132
740,73712
740,44124
740,53853
740,132019
741,117565
741,103298
741,121726
741,122646
741,42801
741,81027
741,97282
741,20187
742,91914
742,11695
742,10866
742,142898
742,35457
743,61915
743,174085
743,62254
743,116255
743,12894
743,29840
743,28098
743,29169
743,26250
744,60001
744,89370
744,142750
745,42294
745,38799
745,131060
745,9488
745,168661
745,32491
745,178618
745,132105
746,47685
746,105892
746,85836
746,119708
746,100314
746,150425
747,40455
747,639
747,10444
747,24428
747,93724
747,135214
747,104415
747,15177
747,122652
748,11939
748,78249
748,166301
748,151787
748,155507
749,68228
749,104048
749,175933
749,121023
750,44469
750,73956
750,15495
750,98993
750,98966
750,44622
751,29443
751,132967
751,99476
751,159051
751,174603
752,113497
752,82658
752,93831
752,139067
752,140070
752,176698
752,91979
752,178352
752,40200
752,44622
752,155626
753,108845
753,51646
753,77653
753,168589
753,109301
753,80161
753,61639
753,93724
753,136966
753,163584
753,90796
753,93140
753,75873
753,1763
754,150627
754,85253
754,99115
754,87004
754,94291
755,145124
755,147945
755,77462
755,160931
755,90796
756,80139
756,139947
756,12894
756,44679
756,148315
756,26105
756,146499
757,89992
757,27905
757,166559
757,92041
757,103820
757,26460
757,26796
758,154861
758,26963
758,64198
758,158864
758,7164
758,143162
758,151775
758,91745
758,158761
759,141299
759,82866
760,111344
760,133278
760,16132
760,175609
760,149679
761,153074
761,105631
761,176201
761,38852
761,161400
761,19952
761,55800
762,80632
762,48691
763,68943
763,50336
763,112693
764,13433
764,176707
764,104048
764,166301
765,77738
765,1626
765,19558
765,132879
765,29983
766,13280
766,61817
766,15818
766,75873
766,93724
766,107476
766,44239
766,90796
767,63796
767,5872
767,111145
767,178571
767,123742
767,124117
767,104289
768,10515
768,3076
768,173676
769,74817
769,74675
769,116223
769,145124
769,110848
769,20256
769,65305
770,41457
770,127950
770,155115
770,6196
771,174604
771,137146
771,61522
771,76608
771,40547
771,68426
771,105834
771,44785
772,165547
772,24428
772,115751
772,78421
772,128268
772,136026
772,135756
772,90796
772,104048
772,44239
772,145564
773,178100
773,69685
773,21745
773,178000
773,136481
773,151885
774,33505
774,171411
774,93383
774,141208
774,61571
774,161351
774,149184
775,103682
775,28733
775,72246
775,56655
775,145215
775,15396
775,142236
775,162440
775,86505
776,33073
776,67708
776,101643
776,47377
776,71208
776,19558
776,144101
776,114904
776,43081
776,35457
776,93719
777,168752
777,60225
777,105834
778,111530
778,66268
778,138222
778,156034
778,5318
778,65305
778,62308
779,22290
779,55655
779,70466
780,178375
780,86048
780,133970
780,75188
780,110848
780,170462
781,142529
781,25247
781,18181
781,178456
781,128656
781,83134
782,34702
782,156678
782,111037
782,165619
782,151787
782,34804
783,39733
783,67639
783,53005
783,34051
783,112742
783,170038
783,70994
783,92544
784,80961
784,99565
784,63243
784,42712
784,28888
784,81320
785,22605
785,125231
785,78742
785,81110
785,141170
785,144591
785,178530
785,151947
785,4721
786,98455
786,141999
786,102601
786,41831
786,74861
786,66000
786,140479
786,30103
786,149040
787,51230
787,50342
787,127950
787,132111
787,153505
788,19165
788,20770
788,177456
788,178521
788,151461
788,128844
788,170281
788,124580
788,35457
788,9488
788,28296
788,27946
788,104048
788,80201
789,76903
789,9452
789,38514
789,63745
789,98259
789,86548
789,12894
789,15878
789,173698
790,61192
790,88177
790,103226
790,107852
790,172159
790,15359
790,51646
791,150908
791,178559
791,76695
791,114414
792,98010
792,155935
792,135335
792,145329
792,56985
792,144754
793,7150
793,66518
793,34336
793,111043
793,94585
793,106436
793,5859
794,10236
794,60471
794,98074
794,84963
794,173617
794,128398
794,91979
794,37575
795,144422
795,157672
795,45284
795,159125
795,114437
796,168953
796,100764
796,178457
796,49473
796,56985
797,13776
797,127682
797,44328
797,47695
797,168933
797,142643
797,2849
797,89910
797,165712
797,40849
797,89616
798,29902
798,26105
798,103820
798,108845
798,85286
798,100862
798,42987
798,112693
798,32625
798,86424
798,85013
799,68496
799,55579
799,46734
799,107268
799,13016
799,150097
799,3520
799,173678
799,150431
800,74370
800,169905
800,115539
800,28022
800,75447
800,145564
801,61319
801,85314
801,146311
801,128456
802,176617
802,175873
802,74610
802,50511
802,143808
802,110795
802,82048
802,62308
802,148311
803,172211
803,79757
803,93568
803,106207
804,26145
804,44622
804,41645
804,91979
804,92964
805,159495
805,77225
805,176579
805,135214
806,108726
806,43297
806,61588
806,148987
806,12294
806,39188
806,71397
806,153708
806,35457
806,40099
807,174405
807,37015
807,75066
807,88691
807,50336
807,75873
808,28098
808,176201
808,139943
808,48123
809,13967
809,97087
809,113551
809,63395
809,162440
809,166648
809,143536
809,44622
810,13367
810,11845
810,79139
810,9018
810,32940
810,116890
810,144411
810,90796
811,135851
811,95132
811,103750
811,39689
811,93789
811,29043
812,101402
812,83081
812,15818
812,39689
812,57939
812,38801
812,178375
812,30608
812,138222
812,106449
812,44239
813,45731
813,64198
813,134170
813,131614
813,79224
813,67173
813,151381
813,26250
814,177853
814,178703
814,128057
814,128698
815,49965
815,159507
815,124175
815,152848
815,43618
815,32193
815,108845
816,13280
816,139947
816,8719
816,72500
816,150431
817,129411
817,77233
817,68671
817,98010
817,56806
817,39042
818,164628
818,118951
818,156003
818,58034
818,17385
818,123879
818,33759
819,107789
819,27239
819,30368
819,52749
819,105834
819,69878
819,38434
819,78041
819,15878
820,178567
820,10058
821,178479
821,166392
821,160386
821,172282
821,29759
821,155564
822,56312
822,110362
822,161984
822,10288
822,158381
822,87529
822,111145
822,153708
823,86508
823,19907
823,139947
823,40229
823,153838
823,114105
823,135148
823,148995
823,140093
823,5418
823,30894
823,35065
824,11783
824,584
824,29642
825,126671
825,95258
825,8590
825,138882
825,164381
825,74986
826,56951
826,161519
826,94688
826,87073
826,97822
827,121462
827,168527
828,120765
828,62006
828,83546
828,28204
828,22605
828,165792
828,167688
828,166309
828,178528
828,90796
829,639
829,21919
829,135214
829,135805
829,176576
829,103820
829,6820
829,135186
829,136309
829,10013
830,61352
830,129688
830,53196
830,103750
830,90270
830,140693
830,112693
831,63976
831,119383
831,153453
831,6673
831,111708
831,2712
831,113898
831,141290
831,139095
832,139770
832,143553
832,178607
832,62231
832,66542
833,28458
833,165068
833,8120
833,3151
833,93036
833,152036
833,147636
833,88059
833,163911
833,7850
833,90457
834,102880
834,58235
834,117571
835,155678
835,139070
835,121606
835,118455
836,44262
836,103324
836,110258
836,141208
836,130363
836,115434
836,164342
836,12365
837,14882
837,178560
837,35457
837,93240
838,22350
838,13220
838,62743
838,70610
838,12319
838,52182
838,20256
839,167003
839,86916
839,175958
839,130379
839,53388
839,98951
839,19952
839,121023
839,172433
840,76229
840,61817
840,34923
840,35457
841,2113
841,63040
841,26003
841,47623
841,30472
841,151947
841,20770
841,46903
841,143066
842,140709
842,108753
842,174408
842,98635
842,53025
843,50511
843,40849
843,46812
843,9018
843,113202
843,22290
843,69622
843,159403
843,26251
843,142265
843,42647
843,126383
843,29169
844,144463
844,34834
844,85629
844,5599
844,155733
845,2280
845,111331
845,24870
845,18526
845,88177
845,37044
845,142665
845,169905
845,38799
845,71959
845,104048
845,164815
845,162440
845,151787
845,84431
845,24815
846,176292
846,8646
846,55253
846,141453
846,79982
847,70239
847,168997
847,102431
847,79531
847,85286
847,19558
847,165475
847,89992
847,157404
848,92562
848,158876
848,91797
848,113055
848,59518
848,58953
848,99836
848,60153
848,35457
849,107521
849,53853
849,98163
849,152123
849,86544
849,1444
849,42988
849,72133
849,32151
